,acquisition_date,acquisitions
16858,2016-02-27,10
16859,2016-02-28,8
16860,2016-02-29,10
16861,2016-03-01,6
16862,2016-03-02,12
16863,2016-03-03,14
16864,2016-03-04,9
16865,2016-03-05,9
16866,2016-03-06,8
16867,2016-03-07,8
16868,2016-03-08,8
16869,2016-03-09,10
16870,2016-03-10,10
16871,2016-03-11,9
16872,2016-03-12,12
16873,2016-03-13,12
16874,2016-03-14,12
16875,2016-03-15,11
16876,2016-03-16,6
16877,2016-03-17,12
16878,2016-03-18,9
16879,2016-03-19,10
16880,2016-03-20,8
16881,2016-03-21,11
16882,2016-03-22,9
16883,2016-03-23,6
16884,2016-03-24,14
16885,2016-03-25,13
16886,2016-03-26,7
16887,2016-03-27,15
16888,2016-03-28,11
16889,2016-03-29,18
16890,2016-03-30,11
16891,2016-03-31,8
16892,2016-04-01,6
16893,2016-04-02,11
16894,2016-04-03,10
16895,2016-04-04,9
16896,2016-04-05,4
16897,2016-04-06,8
16898,2016-04-07,4
16899,2016-04-08,9
16900,2016-04-09,10
16901,2016-04-10,8
16902,2016-04-11,13
16903,2016-04-12,9
16904,2016-04-13,7
16905,2016-04-14,8
16906,2016-04-15,8
16907,2016-04-16,12
16908,2016-04-17,4
16909,2016-04-18,13
16910,2016-04-19,9
16911,2016-04-20,9
16912,2016-04-21,5
16913,2016-04-22,10
16914,2016-04-23,5
16915,2016-04-24,11
16916,2016-04-25,13
16917,2016-04-26,6
16918,2016-04-27,14
16919,2016-04-28,9
16920,2016-04-29,8
16921,2016-04-30,12
16922,2016-05-01,8
16923,2016-05-02,13
16924,2016-05-03,12
16925,2016-05-04,8
16926,2016-05-05,7
16927,2016-05-06,8
16928,2016-05-07,4
16929,2016-05-08,7
16930,2016-05-09,15
16931,2016-05-10,11
16932,2016-05-11,12
16933,2016-05-12,7
16934,2016-05-13,7
16935,2016-05-14,16
16936,2016-05-15,11
16937,2016-05-16,13
16938,2016-05-17,12
16939,2016-05-18,10
16940,2016-05-19,9
16941,2016-05-20,9
16942,2016-05-21,9
16943,2016-05-22,9
16944,2016-05-23,11
16945,2016-05-24,14
16946,2016-05-25,13
16947,2016-05-26,11
16948,2016-05-27,9
16949,2016-05-28,10
16950,2016-05-29,8
16951,2016-05-30,11
16952,2016-05-31,9
16953,2016-06-01,15
16954,2016-06-02,8
16955,2016-06-03,10
16956,2016-06-04,9
16957,2016-06-05,6
16958,2016-06-06,12
16959,2016-06-07,10
16960,2016-06-08,4
16961,2016-06-09,9
16962,2016-06-10,7
16963,2016-06-11,9
16964,2016-06-12,12
16965,2016-06-13,9
16966,2016-06-14,5
16967,2016-06-15,13
16968,2016-06-16,10
16969,2016-06-17,9
16970,2016-06-18,8
16971,2016-06-19,4
16972,2016-06-20,5
16973,2016-06-21,10
16974,2016-06-22,9
16975,2016-06-23,8
16976,2016-06-24,8
16977,2016-06-25,6
16978,2016-06-26,9
16979,2016-06-27,7
16980,2016-06-28,4
16981,2016-06-29,10
16982,2016-06-30,8
16983,2016-07-01,8
16984,2016-07-02,4
16985,2016-07-03,14
16986,2016-07-04,3
16987,2016-07-05,15
16988,2016-07-06,13
16989,2016-07-07,15
16990,2016-07-08,14
16991,2016-07-09,8
16992,2016-07-10,8
16993,2016-07-11,6
16994,2016-07-12,15
16995,2016-07-13,10
16996,2016-07-14,15
16997,2016-07-15,9
16998,2016-07-16,11
16999,2016-07-17,8
17000,2016-07-18,11
17001,2016-07-19,8
17002,2016-07-20,5
17003,2016-07-21,5
17004,2016-07-22,10
17005,2016-07-23,9
17006,2016-07-24,6
17007,2016-07-25,7
17008,2016-07-26,11
17009,2016-07-27,10
17010,2016-07-28,10
17011,2016-07-29,7
17012,2016-07-30,5
17013,2016-07-31,15
17014,2016-08-01,7
17015,2016-08-02,10
17016,2016-08-03,5
17017,2016-08-04,15
17018,2016-08-05,10
17019,2016-08-06,11
17020,2016-08-07,14
17021,2016-08-08,6
17022,2016-08-09,14
17023,2016-08-10,8
17024,2016-08-11,6
17025,2016-08-12,16
17026,2016-08-13,12
17027,2016-08-14,16
17028,2016-08-15,9
17029,2016-08-16,15
17030,2016-08-17,10
17031,2016-08-18,12
17032,2016-08-19,10
17033,2016-08-20,10
17034,2016-08-21,9
17035,2016-08-22,9
17036,2016-08-23,12
17037,2016-08-24,9
17038,2016-08-25,13
17039,2016-08-26,7
17040,2016-08-27,5
17041,2016-08-28,5
17042,2016-08-29,10
17043,2016-08-30,9
17044,2016-08-31,14
17045,2016-09-01,12
17046,2016-09-02,9
17047,2016-09-03,5
17048,2016-09-04,10
17049,2016-09-05,8
17050,2016-09-06,9
17051,2016-09-07,9
17052,2016-09-08,7
17053,2016-09-09,9
17054,2016-09-10,11
17055,2016-09-11,13
17056,2016-09-12,4
17057,2016-09-13,8
17058,2016-09-14,4
17059,2016-09-15,13
17060,2016-09-16,8
17061,2016-09-17,11
17062,2016-09-18,5
17063,2016-09-19,12
17064,2016-09-20,16
17065,2016-09-21,10
17066,2016-09-22,12
17067,2016-09-23,14
17068,2016-09-24,13
17069,2016-09-25,3
17070,2016-09-26,5
17071,2016-09-27,12
17072,2016-09-28,9
17073,2016-09-29,11
17074,2016-09-30,11
17075,2016-10-01,9
17076,2016-10-02,14
17077,2016-10-03,7
17078,2016-10-04,7
17079,2016-10-05,6
17080,2016-10-06,12
17081,2016-10-07,11
17082,2016-10-08,12
17083,2016-10-09,13
17084,2016-10-10,16
17085,2016-10-11,11
17086,2016-10-12,11
17087,2016-10-13,13
17088,2016-10-14,3
17089,2016-10-15,8
17090,2016-10-16,8
17091,2016-10-17,7
17092,2016-10-18,10
17093,2016-10-19,9
17094,2016-10-20,4
17095,2016-10-21,13
17096,2016-10-22,7
17097,2016-10-23,10
17098,2016-10-24,10
17099,2016-10-25,12
17100,2016-10-26,10
17101,2016-10-27,16
17102,2016-10-28,9
17103,2016-10-29,10
17104,2016-10-30,8
17105,2016-10-31,11
17106,2016-11-01,7
17107,2016-11-02,12
17108,2016-11-03,8
17109,2016-11-04,12
17110,2016-11-05,10
17111,2016-11-06,7
17112,2016-11-07,7
17113,2016-11-08,7
17114,2016-11-09,10
17115,2016-11-10,10
17116,2016-11-11,8
17117,2016-11-12,6
17118,2016-11-13,7
17119,2016-11-14,7
17120,2016-11-15,9
17121,2016-11-16,8
17122,2016-11-17,9
17123,2016-11-18,8
17124,2016-11-19,9
17125,2016-11-20,12
17126,2016-11-21,8
17127,2016-11-22,7
17128,2016-11-23,10
17129,2016-11-24,10
17130,2016-11-25,13
17131,2016-11-26,1
17132,2016-11-27,16
17133,2016-11-28,6
17134,2016-11-29,5
17135,2016-11-30,10
17136,2016-12-01,9
17137,2016-12-02,6
17138,2016-12-03,7
17139,2016-12-04,10
17140,2016-12-05,10
17141,2016-12-06,11
17142,2016-12-07,10
17143,2016-12-08,9
17144,2016-12-09,11
17145,2016-12-10,7
17146,2016-12-11,15
17147,2016-12-12,10
17148,2016-12-13,9
17149,2016-12-14,9
17150,2016-12-15,4
17151,2016-12-16,6
17152,2016-12-17,13
17153,2016-12-18,13
17154,2016-12-19,7
17155,2016-12-20,10
17156,2016-12-21,15
17157,2016-12-22,9
17158,2016-12-23,11
17159,2016-12-24,8
17160,2016-12-25,11
17161,2016-12-26,6
17162,2016-12-27,9
17163,2016-12-28,7
17164,2016-12-29,8
17165,2016-12-30,11
17166,2016-12-31,4
17167,2017-01-01,5
17168,2017-01-02,12
17169,2017-01-03,6
17170,2017-01-04,5
17171,2017-01-05,10
17172,2017-01-06,11
17173,2017-01-07,2
17174,2017-01-08,12
17175,2017-01-09,11
17176,2017-01-10,9
17177,2017-01-11,7
17178,2017-01-12,15
17179,2017-01-13,5
17180,2017-01-14,8
17181,2017-01-15,6
17182,2017-01-16,5
17183,2017-01-17,11
17184,2017-01-18,7
17185,2017-01-19,9
17186,2017-01-20,15
17187,2017-01-21,8
17188,2017-01-22,7
17189,2017-01-23,6
17190,2017-01-24,8
17191,2017-01-25,10
17192,2017-01-26,14
17193,2017-01-27,5
17194,2017-01-28,15
17195,2017-01-29,18
17196,2017-01-30,6
17197,2017-01-31,10
17198,2017-02-01,8
17199,2017-02-02,5
17200,2017-02-03,10
17201,2017-02-04,7
17202,2017-02-05,14
17203,2017-02-06,8
17204,2017-02-07,6
17205,2017-02-08,7
17206,2017-02-09,6
17207,2017-02-10,4
17208,2017-02-11,10
17209,2017-02-12,8
17210,2017-02-13,8
17211,2017-02-14,5
17212,2017-02-15,12
17213,2017-02-16,12
17214,2017-02-17,4
17215,2017-02-18,7
17216,2017-02-19,9
17217,2017-02-20,8
17218,2017-02-21,11
17219,2017-02-22,16
17220,2017-02-23,6
17221,2017-02-24,7
17222,2017-02-25,8
17223,2017-02-26,10
17224,2017-02-27,7
17225,2017-02-28,7
17226,2017-03-01,11
17227,2017-03-02,5
17228,2017-03-03,11
17229,2017-03-04,6
17230,2017-03-05,10
17231,2017-03-06,5
17232,2017-03-07,5
17233,2017-03-08,5
17234,2017-03-09,9
17235,2017-03-10,4
17236,2017-03-11,6
17237,2017-03-12,4
17238,2017-03-13,9
17239,2017-03-14,5
17240,2017-03-15,6
17241,2017-03-16,11
17242,2017-03-17,6
17243,2017-03-18,10
17244,2017-03-19,9
17245,2017-03-20,9
17246,2017-03-21,9
17247,2017-03-22,9
17248,2017-03-23,8
17249,2017-03-24,7
17250,2017-03-25,6
17251,2017-03-26,9
17252,2017-03-27,8
17253,2017-03-28,10
17254,2017-03-29,12
17255,2017-03-30,7
17256,2017-03-31,17
17257,2017-04-01,5
17258,2017-04-02,15
17259,2017-04-03,10
17260,2017-04-04,14
17261,2017-04-05,16
17262,2017-04-06,3
17263,2017-04-07,12
17264,2017-04-08,13
17265,2017-04-09,9
17266,2017-04-10,9
17267,2017-04-11,2
17268,2017-04-12,9
17269,2017-04-13,10
17270,2017-04-14,13
17271,2017-04-15,12
17272,2017-04-16,9
17273,2017-04-17,9
17274,2017-04-18,5
17275,2017-04-19,10
17276,2017-04-20,12
17277,2017-04-21,15
17278,2017-04-22,10
17279,2017-04-23,4
17280,2017-04-24,10
17281,2017-04-25,7
17282,2017-04-26,11
17283,2017-04-27,9
17284,2017-04-28,6
17285,2017-04-29,10
17286,2017-04-30,8
17287,2017-05-01,10
17288,2017-05-02,17
17289,2017-05-03,8
17290,2017-05-04,7
17291,2017-05-05,11
17292,2017-05-06,7
17293,2017-05-07,15
17294,2017-05-08,8
17295,2017-05-09,8
17296,2017-05-10,14
17297,2017-05-11,11
17298,2017-05-12,10
17299,2017-05-13,8
17300,2017-05-14,7
17301,2017-05-15,5
17302,2017-05-16,12
17303,2017-05-17,6
17304,2017-05-18,10
17305,2017-05-19,8
17306,2017-05-20,7
17307,2017-05-21,14
17308,2017-05-22,12
17309,2017-05-23,9
17310,2017-05-24,9
17311,2017-05-25,10
17312,2017-05-26,11
17313,2017-05-27,4
17314,2017-05-28,11
17315,2017-05-29,14
17316,2017-05-30,7
17317,2017-05-31,7
17318,2017-06-01,12
17319,2017-06-02,6
17320,2017-06-03,7
17321,2017-06-04,10
17322,2017-06-05,10
17323,2017-06-06,12
17324,2017-06-07,7
17325,2017-06-08,10
17326,2017-06-09,5
17327,2017-06-10,11
17328,2017-06-11,15
17329,2017-06-12,13
17330,2017-06-13,19
17331,2017-06-14,8
17332,2017-06-15,6
17333,2017-06-16,7
17334,2017-06-17,10
17335,2017-06-18,8
17336,2017-06-19,14
17337,2017-06-20,11
17338,2017-06-21,12
17339,2017-06-22,10
17340,2017-06-23,14
17341,2017-06-24,11
17342,2017-06-25,10
17343,2017-06-26,10
17344,2017-06-27,19
17345,2017-06-28,10
17346,2017-06-29,13
17347,2017-06-30,7
17348,2017-07-01,7
17349,2017-07-02,11
17350,2017-07-03,11
17351,2017-07-04,5
17352,2017-07-05,13
17353,2017-07-06,7
17354,2017-07-07,14
17355,2017-07-08,5
17356,2017-07-09,10
17357,2017-07-10,6
17358,2017-07-11,5
17359,2017-07-12,10
17360,2017-07-13,7
17361,2017-07-14,8
17362,2017-07-15,9
17363,2017-07-16,8
17364,2017-07-17,11
17365,2017-07-18,8
17366,2017-07-19,9
17367,2017-07-20,7
17368,2017-07-21,5
17369,2017-07-22,7
17370,2017-07-23,10
17371,2017-07-24,6
17372,2017-07-25,12
17373,2017-07-26,8
17374,2017-07-27,8
17375,2017-07-28,7
17376,2017-07-29,8
17377,2017-07-30,12
17378,2017-07-31,6
17379,2017-08-01,11
17380,2017-08-02,7
17381,2017-08-03,12
17382,2017-08-04,6
17383,2017-08-05,11
17384,2017-08-06,12
17385,2017-08-07,10
17386,2017-08-08,6
17387,2017-08-09,9
17388,2017-08-10,7
17389,2017-08-11,7
17390,2017-08-12,12
17391,2017-08-13,10
17392,2017-08-14,16
17393,2017-08-15,15
17394,2017-08-16,10
17395,2017-08-17,7
17396,2017-08-18,16
17397,2017-08-19,9
17398,2017-08-20,9
17399,2017-08-21,9
17400,2017-08-22,6
17401,2017-08-23,11
17402,2017-08-24,8
17403,2017-08-25,8
17404,2017-08-26,13
17405,2017-08-27,12
17406,2017-08-28,13
17407,2017-08-29,19
17408,2017-08-30,12
17409,2017-08-31,11
17410,2017-09-01,14
17411,2017-09-02,5
17412,2017-09-03,8
17413,2017-09-04,8
17414,2017-09-05,6
17415,2017-09-06,8
17416,2017-09-07,13
17417,2017-09-08,9
17418,2017-09-09,12
17419,2017-09-10,10
17420,2017-09-11,5
17421,2017-09-12,4
17422,2017-09-13,8
17423,2017-09-14,5
17424,2017-09-15,14
17425,2017-09-16,9
17426,2017-09-17,8
17427,2017-09-18,4
17428,2017-09-19,9
17429,2017-09-20,13
17430,2017-09-21,7
17431,2017-09-22,6
17432,2017-09-23,8
17433,2017-09-24,9
17434,2017-09-25,10
17435,2017-09-26,7
17436,2017-09-27,11
17437,2017-09-28,14
17438,2017-09-29,9
17439,2017-09-30,9
17440,2017-10-01,8
17441,2017-10-02,11
17442,2017-10-03,12
17443,2017-10-04,11
17444,2017-10-05,9
17445,2017-10-06,10
17446,2017-10-07,12
17447,2017-10-08,8
17448,2017-10-09,14
17449,2017-10-10,6
17450,2017-10-11,13
17451,2017-10-12,14
17452,2017-10-13,11
17453,2017-10-14,14
17454,2017-10-15,9
17455,2017-10-16,9
17456,2017-10-17,15
17457,2017-10-18,9
17458,2017-10-19,13
17459,2017-10-20,16
17460,2017-10-21,11
17461,2017-10-22,11
17462,2017-10-23,12
17463,2017-10-24,11
17464,2017-10-25,5
17465,2017-10-26,5
17466,2017-10-27,10
17467,2017-10-28,12
17468,2017-10-29,11
17469,2017-10-30,8
17470,2017-10-31,4
17471,2017-11-01,5
17472,2017-11-02,11
17473,2017-11-03,7
17474,2017-11-04,7
17475,2017-11-05,4
17476,2017-11-06,13
17477,2017-11-07,14
17478,2017-11-08,9
17479,2017-11-09,9
17480,2017-11-10,11
17481,2017-11-11,15
17482,2017-11-12,13
17483,2017-11-13,12
17484,2017-11-14,13
17485,2017-11-15,12
17486,2017-11-16,5
17487,2017-11-17,10
17488,2017-11-18,5
17489,2017-11-19,7
17490,2017-11-20,7
17491,2017-11-21,6
17492,2017-11-22,13
17493,2017-11-23,13
17494,2017-11-24,4
17495,2017-11-25,13
17496,2017-11-26,14
17497,2017-11-27,10
17498,2017-11-28,6
17499,2017-11-29,9
17500,2017-11-30,15
17501,2017-12-01,8
17502,2017-12-02,10
17503,2017-12-03,10
17504,2017-12-04,6
17505,2017-12-05,6
17506,2017-12-06,3
17507,2017-12-07,5
17508,2017-12-08,12
17509,2017-12-09,8
17510,2017-12-10,12
17511,2017-12-11,8
17512,2017-12-12,14
17513,2017-12-13,11
17514,2017-12-14,10
17515,2017-12-15,17
17516,2017-12-16,8
17517,2017-12-17,6
17518,2017-12-18,14
17519,2017-12-19,9
17520,2017-12-20,11
17521,2017-12-21,9
17522,2017-12-22,6
17523,2017-12-23,13
17524,2017-12-24,12
17525,2017-12-25,7
17526,2017-12-26,14
17527,2017-12-27,10
17528,2017-12-28,12
17529,2017-12-29,8
17530,2017-12-30,8
17531,2017-12-31,16
17532,2018-01-01,10
17533,2018-01-02,9
17534,2018-01-03,11
17535,2018-01-04,15
17536,2018-01-05,11
17537,2018-01-06,16
17538,2018-01-07,12
17539,2018-01-08,13
17540,2018-01-09,12
17541,2018-01-10,10
17542,2018-01-11,9
17543,2018-01-12,8
17544,2018-01-13,9
17545,2018-01-14,4
17546,2018-01-15,11
17547,2018-01-16,4
17548,2018-01-17,10
17549,2018-01-18,8
17550,2018-01-19,8
17551,2018-01-20,8
17552,2018-01-21,6
17553,2018-01-22,19
17554,2018-01-23,10
17555,2018-01-24,5
17556,2018-01-25,8
17557,2018-01-26,9
17558,2018-01-27,8
17559,2018-01-28,11
17560,2018-01-29,10
17561,2018-01-30,11
17562,2018-01-31,11
17563,2018-02-01,15
17564,2018-02-02,9
17565,2018-02-03,10
17566,2018-02-04,12
17567,2018-02-05,12
17568,2018-02-06,12
17569,2018-02-07,9
17570,2018-02-08,6
17571,2018-02-09,4
17572,2018-02-10,9
17573,2018-02-11,7
17574,2018-02-12,7
17575,2018-02-13,8
17576,2018-02-14,12
17577,2018-02-15,7
17578,2018-02-16,19
17579,2018-02-17,13
17580,2018-02-18,10
17581,2018-02-19,10
17582,2018-02-20,19
17583,2018-02-21,16
17584,2018-02-22,6
17585,2018-02-23,11
17586,2018-02-24,9
17587,2018-02-25,6
17588,2018-02-26,9
17589,2018-02-27,11
17590,2018-02-28,14
17591,2018-03-01,13
17592,2018-03-02,15
17593,2018-03-03,7
17594,2018-03-04,4
17595,2018-03-05,14
17596,2018-03-06,8
17597,2018-03-07,14
17598,2018-03-08,13
17599,2018-03-09,7
17600,2018-03-10,6
17601,2018-03-11,10
17602,2018-03-12,7
17603,2018-03-13,10
17604,2018-03-14,4
17605,2018-03-15,10
17606,2018-03-16,9
17607,2018-03-17,4
17608,2018-03-18,8
17609,2018-03-19,15
17610,2018-03-20,12
17611,2018-03-21,5
17612,2018-03-22,5
17613,2018-03-23,9
17614,2018-03-24,14
17615,2018-03-25,9
17616,2018-03-26,8
17617,2018-03-27,7
17618,2018-03-28,11
17619,2018-03-29,14
17620,2018-03-30,5
17621,2018-03-31,10
17622,2018-04-01,9
17623,2018-04-02,13
17624,2018-04-03,8
17625,2018-04-04,8
17626,2018-04-05,7
17627,2018-04-06,4
17628,2018-04-07,12
17629,2018-04-08,7
17630,2018-04-09,10
17631,2018-04-10,7
17632,2018-04-11,11
17633,2018-04-12,7
17634,2018-04-13,8
17635,2018-04-14,10
17636,2018-04-15,15
17637,2018-04-16,11
17638,2018-04-17,12
17639,2018-04-18,11
17640,2018-04-19,9
17641,2018-04-20,9
17642,2018-04-21,9
17643,2018-04-22,12
17644,2018-04-23,9
17645,2018-04-24,8
17646,2018-04-25,8
17647,2018-04-26,14
17648,2018-04-27,10
17649,2018-04-28,17
17650,2018-04-29,4
17651,2018-04-30,6
17652,2018-05-01,13
17653,2018-05-02,15
17654,2018-05-03,10
17655,2018-05-04,11
17656,2018-05-05,7
17657,2018-05-06,9
17658,2018-05-07,12
17659,2018-05-08,7
17660,2018-05-09,8
17661,2018-05-10,5
17662,2018-05-11,10
17663,2018-05-12,6
17664,2018-05-13,17
17665,2018-05-14,7
17666,2018-05-15,11
17667,2018-05-16,14
17668,2018-05-17,12
17669,2018-05-18,6
17670,2018-05-19,6
17671,2018-05-20,9
17672,2018-05-21,9
17673,2018-05-22,10
17674,2018-05-23,10
17675,2018-05-24,10
17676,2018-05-25,6
17677,2018-05-26,9
17678,2018-05-27,8
17679,2018-05-28,12
17680,2018-05-29,10
17681,2018-05-30,12
17682,2018-05-31,9
17683,2018-06-01,8
17684,2018-06-03,6
17685,2018-06-04,9
17686,2018-06-05,8
17687,2018-06-06,10
17688,2018-06-07,7
17689,2018-06-08,12
17690,2018-06-09,9
17691,2018-06-10,18
17692,2018-06-11,8
17693,2018-06-12,10
17694,2018-06-13,5
17695,2018-06-14,10
17696,2018-06-15,8
17697,2018-06-16,6
17698,2018-06-17,10
17699,2018-06-18,11
17700,2018-06-19,11
17701,2018-06-20,10
17702,2018-06-21,11
17703,2018-06-22,12
17704,2018-06-23,14
17705,2018-06-24,7
17706,2018-06-25,8
17707,2018-06-26,17
17708,2018-06-27,19
17709,2018-06-28,12
17710,2018-06-29,11
17711,2018-06-30,5
17712,2018-07-01,18
17713,2018-07-02,14
17714,2018-07-03,6
17715,2018-07-04,5
17716,2018-07-05,7
17717,2018-07-06,14
17718,2018-07-07,10
17719,2018-07-08,11
17720,2018-07-09,8
17721,2018-07-10,10
17722,2018-07-11,12
17723,2018-07-12,10
17724,2018-07-13,11
17725,2018-07-14,7
17726,2018-07-15,8
17727,2018-07-16,7
17728,2018-07-17,7
17729,2018-07-18,3
17730,2018-07-19,5
17731,2018-07-20,11
17732,2018-07-21,6
17733,2018-07-22,9
17734,2018-07-23,12
17735,2018-07-24,5
17736,2018-07-25,7
17737,2018-07-26,16
17738,2018-07-27,9
17739,2018-07-28,12
17740,2018-07-29,9
17741,2018-07-30,9
17742,2018-07-31,8
17743,2018-08-01,7
17744,2018-08-02,6
17745,2018-08-03,6
17746,2018-08-04,8
17747,2018-08-05,8
17748,2018-08-06,5
17749,2018-08-07,9
17750,2018-08-08,14
17751,2018-08-09,5
17752,2018-08-10,7
17753,2018-08-11,3
17754,2018-08-12,11
17755,2018-08-13,8
17756,2018-08-14,6
17757,2018-08-15,13
17758,2018-08-16,8
17759,2018-08-17,10
17760,2018-08-18,12
17761,2018-08-19,12
17762,2018-08-20,6
17763,2018-08-21,10
17764,2018-08-22,5
17765,2018-08-23,11
17766,2018-08-24,10
17767,2018-08-25,9
17768,2018-08-26,10
17769,2018-08-27,7
17770,2018-08-28,9
17771,2018-08-29,9
17772,2018-08-30,10
17773,2018-08-31,8
17774,2018-09-01,7
17775,2018-09-02,7
17776,2018-09-03,10
17777,2018-09-04,11
17778,2018-09-05,8
17779,2018-09-06,15
17780,2018-09-07,6
17781,2018-09-08,9
17782,2018-09-09,10
17783,2018-09-10,6
17784,2018-09-11,14
17785,2018-09-12,5
17786,2018-09-13,13
17787,2018-09-14,6
17788,2018-09-15,18
17789,2018-09-16,10
17790,2018-09-17,5
17791,2018-09-18,12
17792,2018-09-19,8
17793,2018-09-20,7
17794,2018-09-21,10
17795,2018-09-22,16
17796,2018-09-23,8
17797,2018-09-24,12
17798,2018-09-25,9
17799,2018-09-26,6
17800,2018-09-27,10
17801,2018-09-28,7
17802,2018-09-29,10
17803,2018-09-30,6
17804,2018-10-01,8
17805,2018-10-02,7
17806,2018-10-03,10
17807,2018-10-04,9
17808,2018-10-05,8
17809,2018-10-06,6
17810,2018-10-07,6
17811,2018-10-08,10
17812,2018-10-09,10
17813,2018-10-10,8
17814,2018-10-11,10
17815,2018-10-12,10
17816,2018-10-13,14
17817,2018-10-14,9
17818,2018-10-15,9
17819,2018-10-16,18
17820,2018-10-17,10
17821,2018-10-18,5
17822,2018-10-19,10
17823,2018-10-20,7
17824,2018-10-21,6
17825,2018-10-22,10
17826,2018-10-23,8
17827,2018-10-24,9
17828,2018-10-25,10
17829,2018-10-26,10
17830,2018-10-27,10
17831,2018-10-28,12
17832,2018-10-29,7
17833,2018-10-30,7
17834,2018-10-31,9
17835,2018-11-01,8
17836,2018-11-02,10
17837,2018-11-03,6
17838,2018-11-04,9
17839,2018-11-05,9
17840,2018-11-06,4
17841,2018-11-07,9
17842,2018-11-08,12
17843,2018-11-09,4
17844,2018-11-10,11
17845,2018-11-11,12
17846,2018-11-12,7
17847,2018-11-13,13
17848,2018-11-14,6
17849,2018-11-15,8
17850,2018-11-16,7
17851,2018-11-17,12
17852,2018-11-18,16
17853,2018-11-19,9
17854,2018-11-20,9
17855,2018-11-21,13
17856,2018-11-22,7
17857,2018-11-23,9
17858,2018-11-24,5
17859,2018-11-25,6
17860,2018-11-26,16
17861,2018-11-27,5
17862,2018-11-28,6
17863,2018-11-29,8
17864,2018-11-30,8
17865,2018-12-01,9
17866,2018-12-02,9
17867,2018-12-03,10
17868,2018-12-04,7
17869,2018-12-05,7
17870,2018-12-06,4
17871,2018-12-07,12
17872,2018-12-08,13
17873,2018-12-09,8
17874,2018-12-10,11
17875,2018-12-11,8
17876,2018-12-12,5
17877,2018-12-13,10
17878,2018-12-14,10
17879,2018-12-15,9
17880,2018-12-16,6
17881,2018-12-17,6
17882,2018-12-18,9
17883,2018-12-19,8
17884,2018-12-20,5
17885,2018-12-21,6
17886,2018-12-22,12
17887,2018-12-23,5
17888,2018-12-24,12
17889,2018-12-25,7
17890,2018-12-26,5
17891,2018-12-27,8
17892,2018-12-28,6
17893,2018-12-29,15
17894,2018-12-30,9
17895,2018-12-31,10
17896,2019-01-01,10
17897,2019-01-02,7
17898,2019-01-03,9
17899,2019-01-04,14
17900,2019-01-05,5
17901,2019-01-06,9
17902,2019-01-07,6
17903,2019-01-08,9
17904,2019-01-09,8
17905,2019-01-10,8
17906,2019-01-11,6
17907,2019-01-12,12
17908,2019-01-13,11
17909,2019-01-14,9
17910,2019-01-15,12
17911,2019-01-16,8
17912,2019-01-17,9
17913,2019-01-18,11
17914,2019-01-19,8
17915,2019-01-20,5
17916,2019-01-21,11
17917,2019-01-22,8
17918,2019-01-23,8
17919,2019-01-24,12
17920,2019-01-25,10
17921,2019-01-26,12
17922,2019-01-27,9
17923,2019-01-28,10
17924,2019-01-29,4
17925,2019-01-30,12
17926,2019-01-31,15
17927,2019-02-01,13
17928,2019-02-02,8
17929,2019-02-03,5
17930,2019-02-04,10
17931,2019-02-05,10
17932,2019-02-06,14
17933,2019-02-07,11
17934,2019-02-08,13
17935,2019-02-09,6
17936,2019-02-10,6
17937,2019-02-11,11
17938,2019-02-12,7
17939,2019-02-13,10
17940,2019-02-14,15
17941,2019-02-15,10
17942,2019-02-16,7
17943,2019-02-17,10
17944,2019-02-18,12
17945,2019-02-19,8
17946,2019-02-20,11
17947,2019-02-21,9
17948,2019-02-22,9
17949,2019-02-23,5
17950,2019-02-24,11
17951,2019-02-25,8
17952,2019-02-26,12
17953,2019-02-27,11
17954,2019-02-28,9
17955,2019-03-01,8
17956,2019-03-02,14
17957,2019-03-03,9
17958,2019-03-04,9
17959,2019-03-05,11
17960,2019-03-06,7
17961,2019-03-07,5
17962,2019-03-08,4
17963,2019-03-09,13
17964,2019-03-10,14
17965,2019-03-11,9
17966,2019-03-12,13
17967,2019-03-13,6
17968,2019-03-14,14
17969,2019-03-15,5
17970,2019-03-16,12
17971,2019-03-17,13
17972,2019-03-18,7
17973,2019-03-19,6
17974,2019-03-20,8
17975,2019-03-21,8
17976,2019-03-22,12
17977,2019-03-23,11
17978,2019-03-24,12
17979,2019-03-25,11
17980,2019-03-26,5
17981,2019-03-27,5
17982,2019-03-28,15
17983,2019-03-29,12
17984,2019-03-30,10
17985,2019-03-31,9
17986,2019-04-01,10
17987,2019-04-02,11
17988,2019-04-03,10
17989,2019-04-04,7
17990,2019-04-05,9
17991,2019-04-06,9
17992,2019-04-07,13
17993,2019-04-08,8
17994,2019-04-09,7
17995,2019-04-10,8
17996,2019-04-11,3
17997,2019-04-12,12
17998,2019-04-13,8
17999,2019-04-14,8
18000,2019-04-15,8
18001,2019-04-16,16
18002,2019-04-17,10
18003,2019-04-18,7
